date,source,bankrupts,lose_a_turns,players,url,data_available
2021-10-25,WordPress,3.0,2.0,"[{'name': 'Janet', 'winnings': 650, 'gender': 'M', 'position': 1}, {'name': 'Jerrad', 'winnings': 1950, 'gender': 'Unknown', 'position': 2}, {'name': 'Natalie', 'winnings': 900, 'gender': 'M', 'position': 3}, {'name': 'Jerrad', 'winnings': 1, 'gender': 'Unknown', 'position': 4}, {'name': 'Janet', 'winnings': 17400, 'gender': 'M', 'position': 5}, {'name': 'Natalie', 'winnings': 2550, 'gender': 'M', 'position': 6}, {'name': 'Jerrad', 'winnings': 1800, 'gender': 'Unknown', 'position': 7}, {'name': 'Janet', 'winnings': 500, 'gender': 'M', 'position': 8}, {'name': 'Jerrad', 'winnings': 1, 'gender': 'Unknown', 'position': 9}, {'name': 'Janet', 'winnings': 17400, 'gender': 'M', 'position': 10}, {'name': 'Natalie', 'winnings': 9750, 'gender': 'M', 'position': 11}, {'name': 'Jerrad', 'winnings': 1, 'gender': 'Unknown', 'position': 12}, {'name': 'Janet', 'winnings': 1500, 'gender': 'M', 'position': 13}, {'name': 'Natalie', 'winnings': 650, 'gender': 'M', 'position': 14}, {'name': 'Jerrad', 'winnings': 3, 'gender': 'Unknown', 'position': 15}, {'name': 'Janet', 'winnings': 17400, 'gender': 'M', 'position': 16}, {'name': 'Natalie', 'winnings': 16100, 'gender': 'M', 'position': 17}]",https://andynwof.wordpress.com/2021/10/25/wof-recap-october-25-2021/,True
2021-10-26,WordPress,5.0,5.0,"[{'name': 'Todd', 'winnings': 1800, 'gender': 'M', 'position': 1}, {'name': 'Reka', 'winnings': 1800, 'gender': 'Unknown', 'position': 2}, {'name': 'Karla', 'winnings': 600, 'gender': 'M', 'position': 3}, {'name': 'Karla', 'winnings': 1400, 'gender': 'M', 'position': 4}, {'name': 'Todd', 'winnings': 900, 'gender': 'M', 'position': 5}, {'name': 'Karla', 'winnings': 11830, 'gender': 'M', 'position': 6}, {'name': 'Todd', 'winnings': 6, 'gender': 'M', 'position': 7}, {'name': 'Reka', 'winnings': 1200, 'gender': 'Unknown', 'position': 8}, {'name': 'Karla', 'winnings': 500, 'gender': 'M', 'position': 9}, {'name': 'Bank', 'winnings': 2500, 'gender': 'Unknown', 'position': 10}, {'name': 'Karla', 'winnings': 27580, 'gender': 'M', 'position': 11}, {'name': 'Todd', 'winnings': 6, 'gender': 'M', 'position': 12}, {'name': 'Karla', 'winnings': 29580, 'gender': 'M', 'position': 13}, {'name': 'Reka', 'winnings': 1, 'gender': 'Unknown', 'position': 14}, {'name': 'Todd', 'winnings': 14950, 'gender': 'M', 'position': 15}]",https://andynwof.wordpress.com/2021/10/26/wof-recap-october-26-2021/,True
2021-10-27,WordPress,0.0,1.0,"[{'name': 'Jordan', 'winnings': 800, 'gender': 'M', 'position': 1}, {'name': 'Jordan', 'winnings': 2600, 'gender': 'M', 'position': 2}, {'name': 'Jordan', 'winnings': 25800, 'gender': 'M', 'position': 3}, {'name': 'Lisa', 'winnings': 1, 'gender': 'M', 'position': 4}, {'name': 'Darilyn', 'winnings': 1200, 'gender': 'Unknown', 'position': 5}, {'name': 'Jordan', 'winnings': 550, 'gender': 'M', 'position': 6}, {'name': 'Jordan', 'winnings': 36910, 'gender': 'M', 'position': 7}, {'name': 'Lisa', 'winnings': 1, 'gender': 'M', 'position': 8}, {'name': 'Lisa', 'winnings': 5, 'gender': 'M', 'position': 9}, {'name': 'Jordan', 'winnings': 40610, 'gender': 'M', 'position': 10}, {'name': 'Lisa', 'winnings': 3, 'gender': 'M', 'position': 11}, {'name': 'Darilyn', 'winnings': 2, 'gender': 'Unknown', 'position': 12}]",https://andynwof.wordpress.com/2021/10/27/wof-recap-october-27-2021/,True
2021-10-28,WordPress,5.0,0.0,"[{'name': 'Mike', 'winnings': 650, 'gender': 'M', 'position': 1}, {'name': 'Felicia', 'winnings': 1800, 'gender': 'M', 'position': 2}, {'name': 'Toya', 'winnings': 1300, 'gender': 'M', 'position': 3}, {'name': 'Mike', 'winnings': 1650, 'gender': 'M', 'position': 4}, {'name': 'Felicia', 'winnings': 850, 'gender': 'M', 'position': 5}, {'name': 'Toya', 'winnings': 1950, 'gender': 'M', 'position': 6}, {'name': 'Mike', 'winnings': 4650, 'gender': 'M', 'position': 7}, {'name': 'Toya', 'winnings': 600, 'gender': 'M', 'position': 8}, {'name': 'Toya', 'winnings': 1950, 'gender': 'M', 'position': 9}, {'name': 'Mike', 'winnings': 4650, 'gender': 'M', 'position': 10}, {'name': 'Felicia', 'winnings': 7400, 'gender': 'M', 'position': 11}, {'name': 'Toya', 'winnings': 1950, 'gender': 'M', 'position': 12}, {'name': 'Mike', 'winnings': 8650, 'gender': 'M', 'position': 13}, {'name': 'Felicia', 'winnings': 15800, 'gender': 'M', 'position': 14}]",https://andynwof.wordpress.com/2021/10/28/wof-recap-october-28-2021/,True
2021-10-29,WordPress,4.0,0.0,"[{'name': 'Chaz', 'winnings': 1800, 'gender': 'M', 'position': 1}, {'name': 'Chaz', 'winnings': 1400, 'gender': 'M', 'position': 2}, {'name': 'Chaz', 'winnings': 800, 'gender': 'M', 'position': 3}, {'name': 'Chaz', 'winnings': 3500, 'gender': 'M', 'position': 4}, {'name': 'Angela', 'winnings': 850, 'gender': 'M', 'position': 5}, {'name': 'Chaz', 'winnings': 3450, 'gender': 'M', 'position': 6}, {'name': 'Angela', 'winnings': 1650, 'gender': 'M', 'position': 7}, {'name': 'Chaz', 'winnings': 3450, 'gender': 'M', 'position': 8}, {'name': 'Angela', 'winnings': 14157, 'gender': 'M', 'position': 9}, {'name': 'Chaz', 'winnings': 3450, 'gender': 'M', 'position': 10}, {'name': 'Angela', 'winnings': 16157, 'gender': 'M', 'position': 11}]",https://andynwof.wordpress.com/2021/10/29/wof-recap-october-29-2021/,True
2021-11-01,MISSING,,,[],,False
2021-11-02,MISSING,,,[],,False
2021-11-03,MISSING,,,[],,False
2021-11-04,MISSING,,,[],,False
2021-11-05,MISSING,,,[],,False
2021-11-08,MISSING,,,[],,False
2021-11-09,MISSING,,,[],,False
2021-11-10,WordPress,4.0,3.0,"[{'name': 'Rachel', 'winnings': 900, 'gender': 'M', 'position': 1}, {'name': 'Rachel', 'winnings': 8350, 'gender': 'M', 'position': 2}, {'name': 'Alicia', 'winnings': 2, 'gender': 'M', 'position': 3}, {'name': 'Rachel', 'winnings': 800, 'gender': 'M', 'position': 4}, {'name': 'Rachel', 'winnings': 8350, 'gender': 'M', 'position': 5}, {'name': 'Alicia', 'winnings': 19980, 'gender': 'M', 'position': 6}, {'name': 'Roy', 'winnings': 10, 'gender': 'M', 'position': 7}, {'name': 'Rachel', 'winnings': 32350, 'gender': 'M', 'position': 8}, {'name': 'Alicia', 'winnings': 19980, 'gender': 'M', 'position': 9}]",https://andynwof.wordpress.com/2021/11/10/wof-recap-november-10-2021/,True
2021-11-11,WordPress,4.0,2.0,"[{'name': 'Rebecca', 'winnings': 1800, 'gender': 'M', 'position': 1}, {'name': 'Fred', 'winnings': 650, 'gender': 'M', 'position': 2}, {'name': 'Annie', 'winnings': 700, 'gender': 'M', 'position': 3}, {'name': 'Rebecca', 'winnings': 1800, 'gender': 'M', 'position': 4}, {'name': 'Ladies', 'winnings': 5200, 'gender': 'Unknown', 'position': 5}, {'name': 'Annie', 'winnings': 650, 'gender': 'M', 'position': 6}, {'name': 'Annie', 'winnings': 5200, 'gender': 'M', 'position': 7}, {'name': 'Rebecca', 'winnings': 13500, 'gender': 'M', 'position': 8}, {'name': 'Annie', 'winnings': 5200, 'gender': 'M', 'position': 9}, {'name': 'Rebecca', 'winnings': 15500, 'gender': 'M', 'position': 10}, {'name': 'Fred', 'winnings': 7400, 'gender': 'M', 'position': 11}]",https://andynwof.wordpress.com/2021/11/11/wof-recap-november-11-2021/,True
2021-11-12,WordPress,5.0,4.0,"[{'name': 'Anita', 'winnings': 1400, 'gender': 'M', 'position': 1}, {'name': 'Kevin', 'winnings': 1200, 'gender': 'M', 'position': 2}, {'name': 'Kevin', 'winnings': 1300, 'gender': 'M', 'position': 3}, {'name': 'Kevin', 'winnings': 600, 'gender': 'M', 'position': 4}, {'name': 'Kevin', 'winnings': 4400, 'gender': 'M', 'position': 5}, {'name': 'Anita', 'winnings': 3, 'gender': 'M', 'position': 6}, {'name': 'Anita', 'winnings': 7, 'gender': 'M', 'position': 7}, {'name': 'Kevin', 'winnings': 14500, 'gender': 'M', 'position': 8}, {'name': 'Anita', 'winnings': 3, 'gender': 'M', 'position': 9}, {'name': 'Kevin', 'winnings': 18500, 'gender': 'M', 'position': 10}, {'name': 'Anita', 'winnings': 5, 'gender': 'M', 'position': 11}]",https://andynwof.wordpress.com/2021/11/12/wof-recap-november-12-2021/,True
2021-11-15,WordPress,8.0,0.0,"[{'name': 'Valerie', 'winnings': 1800, 'gender': 'M', 'position': 1}, {'name': 'Michelle', 'winnings': 1800, 'gender': 'M', 'position': 2}, {'name': 'Michelle', 'winnings': 650, 'gender': 'M', 'position': 3}, {'name': 'Taylor', 'winnings': 500, 'gender': 'M', 'position': 4}, {'name': 'Michelle', 'winnings': 600, 'gender': 'M', 'position': 5}, {'name': 'Valerie', 'winnings': 550, 'gender': 'M', 'position': 6}, {'name': 'Valerie', 'winnings': 2, 'gender': 'M', 'position': 7}, {'name': 'Michelle', 'winnings': 5350, 'gender': 'M', 'position': 8}, {'name': 'Taylor', 'winnings': 600, 'gender': 'M', 'position': 9}, {'name': 'Taylor', 'winnings': 2550, 'gender': 'M', 'position': 10}, {'name': 'Valerie', 'winnings': 900, 'gender': 'M', 'position': 11}, {'name': 'Valerie', 'winnings': 11150, 'gender': 'M', 'position': 12}, {'name': 'Michelle', 'winnings': 5350, 'gender': 'M', 'position': 13}, {'name': 'Taylor', 'winnings': 2, 'gender': 'M', 'position': 14}, {'name': 'Valerie', 'winnings': 13150, 'gender': 'M', 'position': 15}, {'name': 'Michelle', 'winnings': 12450, 'gender': 'M', 'position': 16}]",https://andynwof.wordpress.com/2021/11/15/wof-recap-november-15-2021/,True
2021-11-16,WordPress,6.0,4.0,"[{'name': 'Gabe', 'winnings': 2500, 'gender': 'M', 'position': 1}, {'name': 'Gabe', 'winnings': 1800, 'gender': 'M', 'position': 2}, {'name': 'Gabe', 'winnings': 1300, 'gender': 'M', 'position': 3}, {'name': 'Bon', 'winnings': 10800, 'gender': 'Unknown', 'position': 4}, {'name': 'Vanessa', 'winnings': 3, 'gender': 'M', 'position': 5}, {'name': 'Gabe', 'winnings': 1700, 'gender': 'M', 'position': 6}, {'name': 'Gabe', 'winnings': 1200, 'gender': 'M', 'position': 7}, {'name': 'Bank', 'winnings': 4950, 'gender': 'Unknown', 'position': 8}, {'name': 'Bon', 'winnings': 10800, 'gender': 'Unknown', 'position': 9}, {'name': 'Vanessa', 'winnings': 3, 'gender': 'M', 'position': 10}, {'name': 'Gabe', 'winnings': 16010, 'gender': 'M', 'position': 11}, {'name': 'Bon', 'winnings': 12800, 'gender': 'Unknown', 'position': 12}, {'name': 'Vanessa', 'winnings': 5, 'gender': 'M', 'position': 13}, {'name': 'Gabe', 'winnings': 21010, 'gender': 'M', 'position': 14}]",https://andynwof.wordpress.com/2021/11/16/wof-recap-november-16-2021/,True
2021-11-17,WordPress,3.0,2.0,"[{'name': 'Pete', 'winnings': 1200, 'gender': 'M', 'position': 1}, {'name': 'Angel', 'winnings': 8300, 'gender': 'M', 'position': 2}, {'name': 'Pete', 'winnings': 1200, 'gender': 'M', 'position': 3}, {'name': 'Angel', 'winnings': 18730, 'gender': 'M', 'position': 4}, {'name': 'Kat', 'winnings': 1, 'gender': 'M', 'position': 5}, {'name': 'Pete', 'winnings': 16150, 'gender': 'M', 'position': 6}, {'name': 'Linda', 'winnings': 18730, 'gender': 'M', 'position': 7}]",https://andynwof.wordpress.com/2021/11/17/wof-recap-november-17-2021/,True
2021-11-18,WordPress,2.0,3.0,"[{'name': 'Christina', 'winnings': 3, 'gender': 'M', 'position': 1}, {'name': 'Steven', 'winnings': 8650, 'gender': 'M', 'position': 2}, {'name': 'Lisa', 'winnings': 3550, 'gender': 'M', 'position': 3}, {'name': 'Christina', 'winnings': 16505, 'gender': 'M', 'position': 4}, {'name': 'Steven', 'winnings': 8650, 'gender': 'M', 'position': 5}, {'name': 'Lisa', 'winnings': 3550, 'gender': 'M', 'position': 6}, {'name': 'Christina', 'winnings': 20055, 'gender': 'M', 'position': 7}, {'name': 'Steven', 'winnings': 12650, 'gender': 'M', 'position': 8}, {'name': 'Lisa', 'winnings': 3550, 'gender': 'M', 'position': 9}, {'name': 'Christina', 'winnings': 20055, 'gender': 'M', 'position': 10}, {'name': 'Steven', 'winnings': 21650, 'gender': 'M', 'position': 11}, {'name': 'Lisa', 'winnings': 3550, 'gender': 'M', 'position': 12}]",https://andynwof.wordpress.com/2021/11/18/wof-recap-november-18-2021/,True
2021-11-19,WordPress,3.0,2.0,"[{'name': 'Heather', 'winnings': 1800, 'gender': 'M', 'position': 1}, {'name': 'Heather', 'winnings': 600, 'gender': 'M', 'position': 2}, {'name': 'Tamala', 'winnings': 650, 'gender': 'M', 'position': 3}, {'name': 'Heather', 'winnings': 700, 'gender': 'M', 'position': 4}, {'name': 'Joe', 'winnings': 2, 'gender': 'M', 'position': 5}, {'name': 'Heather', 'winnings': 5400, 'gender': 'M', 'position': 6}, {'name': 'Tamala', 'winnings': 1800, 'gender': 'M', 'position': 7}, {'name': 'Joe', 'winnings': 10600, 'gender': 'M', 'position': 8}, {'name': 'Heather', 'winnings': 5400, 'gender': 'M', 'position': 9}, {'name': 'Tamala', 'winnings': 900, 'gender': 'M', 'position': 10}, {'name': 'Joe', 'winnings': 850, 'gender': 'M', 'position': 11}, {'name': 'Joe', 'winnings': 12600, 'gender': 'M', 'position': 12}, {'name': 'Heather', 'winnings': 9100, 'gender': 'M', 'position': 13}, {'name': 'Tamala', 'winnings': 2, 'gender': 'M', 'position': 14}]",https://andynwof.wordpress.com/2021/11/19/wof-recap-november-19-2021/,True
2021-11-22,WordPress,3.0,0.0,"[{'name': 'Imani', 'winnings': 600, 'gender': 'M', 'position': 1}, {'name': 'Rich', 'winnings': 900, 'gender': 'M', 'position': 2}, {'name': 'Lauren', 'winnings': 600, 'gender': 'M', 'position': 3}, {'name': 'Imani', 'winnings': 500, 'gender': 'M', 'position': 4}, {'name': 'Rich', 'winnings': 650, 'gender': 'M', 'position': 5}, {'name': 'Rich', 'winnings': 600, 'gender': 'M', 'position': 6}, {'name': 'Rich', 'winnings': 3600, 'gender': 'M', 'position': 7}, {'name': 'Ladies', 'winnings': 2, 'gender': 'Unknown', 'position': 8}, {'name': 'Lauren', 'winnings': 550, 'gender': 'M', 'position': 9}, {'name': 'Rich', 'winnings': 3600, 'gender': 'M', 'position': 10}, {'name': 'Lauren', 'winnings': 17675, 'gender': 'M', 'position': 11}, {'name': 'Imani', 'winnings': 2, 'gender': 'M', 'position': 12}, {'name': 'Rich', 'winnings': 5600, 'gender': 'M', 'position': 13}, {'name': 'Lauren', 'winnings': 27675, 'gender': 'M', 'position': 14}, {'name': 'Imani', 'winnings': 2, 'gender': 'M', 'position': 15}]",https://andynwof.wordpress.com/2021/11/22/wof-recap-november-22-2021/,True
2021-11-23,WordPress,1.0,2.0,"[{'name': 'Michael', 'winnings': 700, 'gender': 'M', 'position': 1}, {'name': 'Nessa', 'winnings': 650, 'gender': 'M', 'position': 2}, {'name': 'Lindsay', 'winnings': 500, 'gender': 'M', 'position': 3}, {'name': 'Michael', 'winnings': 900, 'gender': 'M', 'position': 4}, {'name': 'Nessa', 'winnings': 700, 'gender': 'M', 'position': 5}, {'name': 'Lindsay', 'winnings': 500, 'gender': 'M', 'position': 6}, {'name': 'Michael', 'winnings': 600, 'gender': 'M', 'position': 7}, {'name': 'Nessa', 'winnings': 1, 'gender': 'M', 'position': 8}, {'name': 'Michael', 'winnings': 6600, 'gender': 'M', 'position': 9}, {'name': 'Nessa', 'winnings': 1, 'gender': 'M', 'position': 10}, {'name': 'Lindsay', 'winnings': 600, 'gender': 'M', 'position': 11}, {'name': 'Michael', 'winnings': 600, 'gender': 'M', 'position': 12}, {'name': 'Michael', 'winnings': 14970, 'gender': 'M', 'position': 13}, {'name': 'Nessa', 'winnings': 1, 'gender': 'M', 'position': 14}, {'name': 'Michael', 'winnings': 16970, 'gender': 'M', 'position': 15}, {'name': 'Nessa', 'winnings': 3, 'gender': 'M', 'position': 16}, {'name': 'Lindsay', 'winnings': 8, 'gender': 'M', 'position': 17}]",https://andynwof.wordpress.com/2021/11/23/wof-recap-november-23-2021/,True
2021-11-24,WordPress,3.0,2.0,"[{'name': 'Sean', 'winnings': 3050, 'gender': 'M', 'position': 1}, {'name': 'Sabrina', 'winnings': 3, 'gender': 'M', 'position': 2}, {'name': 'Bank', 'winnings': 2, 'gender': 'Unknown', 'position': 3}, {'name': 'Sean', 'winnings': 3050, 'gender': 'M', 'position': 4}, {'name': 'Sabrina', 'winnings': 24750, 'gender': 'M', 'position': 5}, {'name': 'Alexis', 'winnings': 2, 'gender': 'M', 'position': 6}, {'name': 'Sean', 'winnings': 11450, 'gender': 'M', 'position': 7}, {'name': 'Sabrina', 'winnings': 26750, 'gender': 'M', 'position': 8}]",https://andynwof.wordpress.com/2021/11/24/wof-recap-november-24-2021/,True
2021-11-25,MISSING,,,[],,False
2021-11-26,MISSING,,,[],,False
2021-11-29,WordPress,4.0,2.0,"[{'name': 'Jessie', 'winnings': 650, 'gender': 'M', 'position': 1}, {'name': 'Jessie', 'winnings': 600, 'gender': 'M', 'position': 2}, {'name': 'Cindy', 'winnings': 3, 'gender': 'M', 'position': 3}, {'name': 'Jessie', 'winnings': 8700, 'gender': 'M', 'position': 4}, {'name': 'Peter', 'winnings': 500, 'gender': 'M', 'position': 5}, {'name': 'Cindy', 'winnings': 700, 'gender': 'M', 'position': 6}, {'name': 'Cindy', 'winnings': 20050, 'gender': 'M', 'position': 7}, {'name': 'Jessie', 'winnings': 8700, 'gender': 'M', 'position': 8}, {'name': 'Jessie', 'winnings': 500, 'gender': 'M', 'position': 9}, {'name': 'Peter', 'winnings': 650, 'gender': 'M', 'position': 10}, {'name': 'Peter', 'winnings': 4850, 'gender': 'M', 'position': 11}, {'name': 'Cindy', 'winnings': 22050, 'gender': 'M', 'position': 12}, {'name': 'Jessie', 'winnings': 16700, 'gender': 'M', 'position': 13}]",https://andynwof.wordpress.com/2021/11/29/wof-recap-november-29-2021/,True
2021-11-30,WordPress,6.0,1.0,"[{'name': 'Chaz', 'winnings': 700, 'gender': 'M', 'position': 1}, {'name': 'Holly', 'winnings': 600, 'gender': 'M', 'position': 2}, {'name': 'Amy', 'winnings': 8250, 'gender': 'M', 'position': 3}, {'name': 'Holly', 'winnings': 3, 'gender': 'M', 'position': 4}, {'name': 'Chaz', 'winnings': 3200, 'gender': 'M', 'position': 5}, {'name': 'Amy', 'winnings': 1200, 'gender': 'M', 'position': 6}, {'name': 'Amy', 'winnings': 500, 'gender': 'M', 'position': 7}, {'name': 'Amy', 'winnings': 8250, 'gender': 'M', 'position': 8}, {'name': 'Holly', 'winnings': 10150, 'gender': 'M', 'position': 9}, {'name': 'Chaz', 'winnings': 3200, 'gender': 'M', 'position': 10}, {'name': 'Amy', 'winnings': 18750, 'gender': 'M', 'position': 11}, {'name': 'Holly', 'winnings': 12150, 'gender': 'M', 'position': 12}, {'name': 'Chaz', 'winnings': 5200, 'gender': 'M', 'position': 13}]",https://andynwof.wordpress.com/2021/11/30/wof-recap-november-30-2021/,True
2021-12-01,MISSING,,,[],,False
2021-12-02,MISSING,,,[],,False
2021-12-03,MISSING,,,[],,False
2021-12-06,MISSING,,,[],,False
2021-12-07,MISSING,,,[],,False
2021-12-08,MISSING,,,[],,False
2021-12-09,MISSING,,,[],,False
2021-12-10,WordPress,5.0,0.0,"[{'name': 'Megan', 'winnings': 700, 'gender': 'M', 'position': 1}, {'name': 'Thipp', 'winnings': 1400, 'gender': 'Unknown', 'position': 2}, {'name': 'Megan', 'winnings': 2, 'gender': 'M', 'position': 3}, {'name': 'Thipp', 'winnings': 1, 'gender': 'Unknown', 'position': 4}, {'name': 'Megan', 'winnings': 3500, 'gender': 'M', 'position': 5}, {'name': 'Thipp', 'winnings': 1, 'gender': 'Unknown', 'position': 6}, {'name': 'Megan', 'winnings': 600, 'gender': 'M', 'position': 7}, {'name': 'Megan', 'winnings': 19855, 'gender': 'M', 'position': 8}, {'name': 'Thipp', 'winnings': 1, 'gender': 'Unknown', 'position': 9}, {'name': 'Megan', 'winnings': 19855, 'gender': 'M', 'position': 10}, {'name': 'Thipp', 'winnings': 6800, 'gender': 'Unknown', 'position': 11}]",https://andynwof.wordpress.com/2021/12/10/wof-recap-december-10-2021/,True
2021-12-13,WordPress,3.0,0.0,"[{'name': 'Crystal', 'winnings': 3, 'gender': 'M', 'position': 1}, {'name': 'Marquita', 'winnings': 1900, 'gender': 'M', 'position': 2}, {'name': 'Paymon', 'winnings': 1850, 'gender': 'Unknown', 'position': 3}, {'name': 'Crystal', 'winnings': 22640, 'gender': 'M', 'position': 4}, {'name': 'Marquita', 'winnings': 1900, 'gender': 'M', 'position': 5}, {'name': 'Paymon', 'winnings': 1850, 'gender': 'Unknown', 'position': 6}, {'name': 'Crystal', 'winnings': 24640, 'gender': 'M', 'position': 7}, {'name': 'Marquita', 'winnings': 5900, 'gender': 'M', 'position': 8}, {'name': 'Paymon', 'winnings': 8050, 'gender': 'Unknown', 'position': 9}]",https://andynwof.wordpress.com/2021/12/13/wof-recap-december-13-2021/,True
2021-12-14,WordPress,3.0,4.0,"[{'name': 'Peggy', 'winnings': 2, 'gender': 'M', 'position': 1}, {'name': 'Tim', 'winnings': 1, 'gender': 'M', 'position': 2}, {'name': 'Kristen', 'winnings': 5050, 'gender': 'M', 'position': 3}, {'name': 'Peggy', 'winnings': 2, 'gender': 'M', 'position': 4}, {'name': 'Tim', 'winnings': 10043, 'gender': 'M', 'position': 5}, {'name': 'Kristen', 'winnings': 5050, 'gender': 'M', 'position': 6}, {'name': 'Peggy', 'winnings': 2, 'gender': 'M', 'position': 7}, {'name': 'Tim', 'winnings': 19743, 'gender': 'M', 'position': 8}, {'name': 'Kristen', 'winnings': 7050, 'gender': 'M', 'position': 9}]",https://andynwof.wordpress.com/2021/12/14/wof-recap-december-14-2021/,True
2021-12-15,WordPress,4.0,1.0,"[{'name': 'Michelle', 'winnings': 4800, 'gender': 'M', 'position': 1}, {'name': 'Latrice', 'winnings': 3, 'gender': 'M', 'position': 2}, {'name': 'Michelle', 'winnings': 4800, 'gender': 'M', 'position': 3}, {'name': 'Latrice', 'winnings': 21666, 'gender': 'M', 'position': 4}, {'name': 'Michelle', 'winnings': 10700, 'gender': 'M', 'position': 5}, {'name': 'Daryn', 'winnings': 1, 'gender': 'Unknown', 'position': 6}, {'name': 'Latrice', 'winnings': 23666, 'gender': 'M', 'position': 7}]",https://andynwof.wordpress.com/2021/12/15/wof-recap-december-15-2021/,True
2021-12-16,WordPress,5.0,2.0,"[{'name': 'Gil', 'winnings': 900, 'gender': 'M', 'position': 1}, {'name': 'Rhianna', 'winnings': 1800, 'gender': 'M', 'position': 2}, {'name': 'Gil', 'winnings': 700, 'gender': 'M', 'position': 3}, {'name': 'Megan', 'winnings': 1300, 'gender': 'M', 'position': 4}, {'name': 'Gil', 'winnings': 7, 'gender': 'M', 'position': 5}, {'name': 'Gil', 'winnings': 9750, 'gender': 'M', 'position': 6}, {'name': 'Rhianna', 'winnings': 5500, 'gender': 'M', 'position': 7}, {'name': 'Gil', 'winnings': 1400, 'gender': 'M', 'position': 8}, {'name': 'Megan', 'winnings': 1200, 'gender': 'M', 'position': 9}, {'name': 'Gil', 'winnings': 17098, 'gender': 'M', 'position': 10}, {'name': 'Rhianna', 'winnings': 5500, 'gender': 'M', 'position': 11}, {'name': 'Gil', 'winnings': 21098, 'gender': 'M', 'position': 12}, {'name': 'Rhianna', 'winnings': 9, 'gender': 'M', 'position': 13}, {'name': 'Megan', 'winnings': 1, 'gender': 'M', 'position': 14}]",https://andynwof.wordpress.com/2021/12/16/wof-recap-december-16-2021/,True
2021-12-17,WordPress,4.0,0.0,"[{'name': 'Angela', 'winnings': 1100, 'gender': 'M', 'position': 1}, {'name': 'David', 'winnings': 2700, 'gender': 'M', 'position': 2}, {'name': 'Angela', 'winnings': 1800, 'gender': 'M', 'position': 3}, {'name': 'David', 'winnings': 1, 'gender': 'M', 'position': 4}, {'name': 'Angela', 'winnings': 22716, 'gender': 'M', 'position': 5}, {'name': 'David', 'winnings': 1700, 'gender': 'M', 'position': 6}, {'name': 'Angela', 'winnings': 1950, 'gender': 'M', 'position': 7}, {'name': 'Bank', 'winnings': 5550, 'gender': 'Unknown', 'position': 8}, {'name': 'David', 'winnings': 1, 'gender': 'M', 'position': 9}, {'name': 'Angela', 'winnings': 43104, 'gender': 'M', 'position': 10}, {'name': 'David', 'winnings': 8500, 'gender': 'M', 'position': 11}, {'name': 'Angela', 'winnings': 43104, 'gender': 'M', 'position': 12}, {'name': 'Kayla', 'winnings': 10, 'gender': 'M', 'position': 13}]",https://andynwof.wordpress.com/2021/12/17/wof-recap-december-17-2021/,True
2021-12-20,WordPress,4.0,1.0,"[{'name': 'Kennise', 'winnings': 1400, 'gender': 'Unknown', 'position': 1}, {'name': 'Katherine', 'winnings': 1400, 'gender': 'M', 'position': 2}, {'name': 'Katherine', 'winnings': 500, 'gender': 'M', 'position': 3}, {'name': 'Katherine', 'winnings': 4800, 'gender': 'M', 'position': 4}, {'name': 'Kennise', 'winnings': 7100, 'gender': 'Unknown', 'position': 5}, {'name': 'Kennise', 'winnings': 3500, 'gender': 'Unknown', 'position': 6}, {'name': 'Katherine', 'winnings': 4800, 'gender': 'M', 'position': 7}, {'name': 'Kennise', 'winnings': 18200, 'gender': 'Unknown', 'position': 8}, {'name': 'Jimmy', 'winnings': 2, 'gender': 'M', 'position': 9}, {'name': 'Katherine', 'winnings': 4800, 'gender': 'M', 'position': 10}, {'name': 'Kennise', 'winnings': 28200, 'gender': 'Unknown', 'position': 11}]",https://andynwof.wordpress.com/2021/12/20/wof-recap-december-20-2021/,True
2021-12-21,WordPress,3.0,1.0,"[{'name': 'Charlene', 'winnings': 1300, 'gender': 'M', 'position': 1}, {'name': 'Michael', 'winnings': 600, 'gender': 'M', 'position': 2}, {'name': 'Michael', 'winnings': 1600, 'gender': 'M', 'position': 3}, {'name': 'Michael', 'winnings': 9700, 'gender': 'M', 'position': 4}, {'name': 'Ladies', 'winnings': 0, 'gender': 'Unknown', 'position': 5}, {'name': 'Charlene', 'winnings': 2700, 'gender': 'M', 'position': 6}, {'name': 'Shelly', 'winnings': 550, 'gender': 'M', 'position': 7}, {'name': 'Bank', 'winnings': 4700, 'gender': 'Unknown', 'position': 8}, {'name': 'Charlene', 'winnings': 16500, 'gender': 'M', 'position': 9}, {'name': 'Michael', 'winnings': 9700, 'gender': 'M', 'position': 10}, {'name': 'Shelly', 'winnings': 10800, 'gender': 'M', 'position': 11}, {'name': 'Charlene', 'winnings': 16500, 'gender': 'M', 'position': 12}, {'name': 'Michael', 'winnings': 11700, 'gender': 'M', 'position': 13}]",https://andynwof.wordpress.com/2021/12/21/wof-recap-december-21-2021/,True
